10,10_20080202_81271_124621_48170,81271,124621,48170
10,10_20080202_48170_81271_48167,48170,81271,48167
10,10_20080202_48167_48170_50123,48167,48170,50123
10,10_20080202_50123_48167_81843,50123,48167,81843
10,10_20080202_81843_50123_137320,81843,50123,137320
10,10_20080202_137320_81843_50069,137320,81843,50069
10,10_20080202_50069_137320_87747,50069,137320,87747
10,10_20080202_87747_50069_10268,87747,50069,10268
10,10_20080202_10268_87747_293995,10268,87747,293995
10,10_20080202_293995_10268_136998,293995,10268,136998
10,10_20080202_136998_293995_124971,136998,293995,124971
10,10_20080202_124971_136998_124972,124971,136998,124972
10,10_20080202_124972_124971_10304,124972,124971,10304
10,10_20080202_10304_124972_50145,10304,124972,50145
10,10_20080202_50145_10304_50147,50145,10304,50147
10,10_20080202_50147_50145_24229,50147,50145,24229
10,10_20080202_24229_50147_124853,24229,50147,124853
10,10_20080202_124853_24229_294023,124853,24229,294023
10,10_20080202_294023_124853_172164,294023,124853,172164
10,10_20080202_172164_294023_87835,172164,294023,87835
10,10_20080202_87835_172164_294023,87835,172164,294023
10,10_20080202_294023_87835_87791,294023,87835,87791
10,10_20080202_87791_294023_87676,87791,294023,87676
10,10_20080202_87676_87791_87677,87676,87791,87677
10,10_20080202_87677_87676_86942,87677,87676,86942
10,10_20080202_86942_87677_87731,86942,87677,87731
10,10_20080202_87731_86942_163716,87731,86942,163716
10,10_20080202_163716_87731_87728,163716,87731,87728
10,10_20080202_87728_163716_20974,87728,163716,20974
10,10_20080202_20974_87728_20968,20974,87728,20968
10,10_20080202_20968_20974_20960,20968,20974,20960
10,10_20080202_20960_20968_20954,20960,20968,20954
10,10_20080202_20954_20960_50389,20954,20960,50389
10,10_20080202_50389_20954_876,50389,20954,876
10,10_20080202_876_50389_123150,876,50389,123150
10,10_20080202_123150_876_60666,123150,876,60666
10,10_20080202_60666_123150_60663,60666,123150,60663
10,10_20080202_60663_60666_45134,60663,60666,45134
10,10_20080202_45134_60663_87050,45134,60663,87050
10,10_20080202_87050_45134_124425,87050,45134,124425
10,10_20080202_124425_87050_87020,124425,87050,87020
10,10_20080202_87020_124425_11457,87020,124425,11457
10,10_20080202_11457_87020_16769,11457,87020,16769
10,10_20080202_16769_11457_16773,16769,11457,16773
10,10_20080202_16773_16769_182393,16773,16769,182393
10,10_20080202_182393_16773_129105,182393,16773,129105
10,10_20080202_129105_182393_174039,129105,182393,174039
10,10_20080202_174039_129105_21703,174039,129105,21703
10,10_20080202_21703_174039_182423,21703,174039,182423
10,10_20080202_182423_21703_182402,182423,21703,182402
10,10_20080202_182402_182423_174346,182402,182423,174346
10,10_20080202_174346_182402_182407,174346,182402,182407
10,10_20080202_182407_174346_174353,182407,174346,174353
10,10_20080202_174353_182407_85530,174353,182407,85530
10,10_20080202_85530_174353_85576,85530,174353,85576
10,10_20080202_85576_85530_64787,85576,85530,64787
10,10_20080202_64787_85576_85579,64787,85576,85579
10,10_20080202_85579_64787_85573,85579,64787,85573
10,10_20080202_85573_85579_64365,85573,85579,64365
10,10_20080202_64365_85573_130860,64365,85573,130860
10,10_20080202_130860_64365_130863,130860,64365,130863
10,10_20080202_130863_130860_130865,130863,130860,130865
10,10_20080202_130865_130863_130868,130865,130863,130868
10,10_20080202_130868_130865_130871,130868,130865,130871
10,10_20080202_130871_130868_130872,130871,130868,130872
10,10_20080202_130872_130871_130879,130872,130871,130879
10,10_20080202_130879_130872_64361,130879,130872,64361
10,10_20080202_64361_130879_64362,64361,130879,64362
10,10_20080202_64362_64361_130887,64362,64361,130887
10,10_20080202_130887_64362_64364,130887,64362,64364
10,10_20080202_64364_130887_130886,64364,130887,130886
10,10_20080202_130886_64364_64819,130886,64364,64819
10,10_20080202_64819_130886_130876,64819,130886,130876
10,10_20080202_130876_64819_130867,130876,64819,130867
10,10_20080202_130867_130876_64758,130867,130876,64758
10,10_20080202_64758_130867_85591,64758,130867,85591
10,10_20080202_85591_64758_85594,85591,64758,85594
10,10_20080202_85594_85591_85576,85594,85591,85576
10,10_20080202_85576_85594_64787,85576,85594,64787
10,10_20080202_64787_85576_85496,64787,85576,85496
10,10_20080202_85496_64787_174380,85496,64787,174380
10,10_20080202_174380_85496_85498,174380,85496,85498
10,10_20080202_85498_174380_85503,85498,174380,85503
10,10_20080202_85503_85498_129110,85503,85498,129110
10,10_20080202_129110_85503_129134,129110,85503,129134
10,10_20080202_129134_129110_21714,129134,129110,21714
10,10_20080202_21714_129134_11441,21714,129134,11441
10,10_20080202_11441_21714_107751,11441,21714,107751
10,10_20080202_107751_11441_143687,107751,11441,143687
10,10_20080202_143687_107751_107753,143687,107751,107753
10,10_20080202_107753_143687_121665,107753,143687,121665
10,10_20080202_121665_107753_121656,121665,107753,121656
10,10_20080202_121656_121665_121657,121656,121665,121657
10,10_20080202_121657_121656_143297,121657,121656,143297
10,10_20080202_143297_121657_143291,143297,121657,143291
10,10_20080202_143291_143297_89825,143291,143297,89825
10,10_20080202_89825_143291_121655,89825,143291,121655
10,10_20080202_121655_89825_85314,121655,89825,85314
10,10_20080202_85314_121655_95433,85314,121655,95433
10,10_20080202_95433_85314_107947,95433,85314,107947
10,10_20080202_107947_95433_107948,107947,95433,107948
10,10_20080202_107948_107947_266,107948,107947,266
10,10_20080202_266_107948_339741,266,107948,339741
10,10_20080202_339741_266_28916,339741,266,28916
10,10_20080202_28916_339741_80679,28916,339741,80679
10,10_20080202_80679_28916_80695,80679,28916,80695
10,10_20080202_80695_80679_90170,80695,80679,90170
10,10_20080202_90170_80695_594,90170,80695,594
10,10_20080202_594_90170_189864,594,90170,189864
10,10_20080202_189864_594_111876,189864,594,111876
10,10_20080202_111876_189864_111866,111876,189864,111866
10,10_20080202_111866_111876_111877,111866,111876,111877
10,10_20080202_111877_111866_111877,111877,111866,111877
10,10_20080202_111877_111877_11021,111877,111877,11021
10,10_20080202_11021_111877_11022,11021,111877,11022
10,10_20080202_11022_11021_11023,11022,11021,11023
10,10_20080202_11023_11022_52573,11023,11022,52573
10,10_20080202_52573_11023_188361,52573,11023,188361
10,10_20080202_188361_52573_146705,188361,52573,146705
10,10_20080202_146705_188361_22653,146705,188361,22653
10,10_20080202_22653_146705_188344,22653,146705,188344
10,10_20080202_188344_22653_188345,188344,22653,188345
10,10_20080202_188345_188344_22664,188345,188344,22664
10,10_20080202_22664_188345_188335,22664,188345,188335
10,10_20080202_188335_22664_188334,188335,22664,188334
10,10_20080202_188334_188335_298645,188334,188335,298645
10,10_20080202_298645_188334_67460,298645,188334,67460
10,10_20080202_67460_298645_188369,67460,298645,188369
10,10_20080202_188369_67460_16608,188369,67460,16608
10,10_20080202_16608_188369_57771,16608,188369,57771
10,10_20080202_57771_16608_17494,57771,16608,17494
10,10_20080202_17494_57771_6000,17494,57771,6000
10,10_20080202_6000_17494_5977,6000,17494,5977
10,10_20080202_5977_6000_6073,5977,6000,6073
10,10_20080202_6073_5977_189849,6073,5977,189849
10,10_20080202_189849_6073_86820,189849,6073,86820
10,10_20080202_86820_189849_86819,86820,189849,86819
10,10_20080202_86819_86820_60296,86819,86820,60296
10,10_20080202_60296_86819_16789,60296,86819,16789
10,10_20080202_16789_60296_16790,16789,60296,16790
10,10_20080202_16790_16789_51812,16790,16789,51812
10,10_20080202_51812_16790_108048,51812,16790,108048
10,10_20080202_108048_51812_19066,108048,51812,19066
10,10_20080202_19066_108048_124979,19066,108048,124979
10,10_20080202_124979_19066_125013,124979,19066,125013
10,10_20080202_125013_124979_160866,125013,124979,160866
10,10_20080202_160866_125013_255064,160866,125013,255064
10,10_20080202_255064_160866_51995,255064,160866,51995
10,10_20080202_51995_255064_51994,51995,255064,51994
10,10_20080202_51994_51995_129218,51994,51995,129218
10,10_20080202_129218_51994_129219,129218,51994,129219
10,10_20080202_129219_129218_110823,129219,129218,110823
10,10_20080202_110823_129219_89113,110823,129219,89113
10,10_20080202_89113_110823_6137,89113,110823,6137
10,10_20080202_6137_89113_6139,6137,89113,6139
10,10_20080202_6139_6137_110564,6139,6137,110564
10,10_20080202_110564_6139_49343,110564,6139,49343
10,10_20080202_49343_110564_49863,49343,110564,49863
10,10_20080202_49863_49343_110573,49863,49343,110573
10,10_20080202_110573_49863_110573,110573,49863,110573
10,10_20080202_110573_110573_110572,110573,110573,110572
10,10_20080202_110572_110573_110571,110572,110573,110571
10,10_20080202_110571_110572_49567,110571,110572,49567
10,10_20080202_49567_110571_23995,49567,110571,23995
10,10_20080202_23995_49567_6151,23995,49567,6151
10,10_20080202_6151_23995_121818,6151,23995,121818
10,10_20080202_121818_6151_121815,121818,6151,121815
10,10_20080202_121815_121818_13606,121815,121818,13606
10,10_20080202_13606_121815_13607,13606,121815,13607
10,10_20080202_13607_13606_13610,13607,13606,13610
10,10_20080202_13610_13607_107149,13610,13607,107149
10,10_20080202_107149_13610_102413,107149,13610,102413
10,10_20080202_102413_107149_85685,102413,107149,85685
10,10_20080202_85685_102413_87614,85685,102413,87614
10,10_20080202_87614_85685_102402,87614,85685,102402
10,10_20080202_102402_87614_102437,102402,87614,102437
10,10_20080202_102437_102402_88212,102437,102402,88212
10,10_20080202_88212_102437_57726,88212,102437,57726
10,10_20080202_57726_88212_102442,57726,88212,102442
10,10_20080202_102442_57726_57728,102442,57726,57728
10,10_20080202_57728_102442_88264,57728,102442,88264
10,10_20080202_88264_57728_57737,88264,57728,57737
10,10_20080202_57737_88264_107100,57737,88264,107100
10,10_20080202_107100_57737_57720,107100,57737,57720
10,10_20080202_57720_107100_60547,57720,107100,60547
10,10_20080202_60547_57720_6026,60547,57720,6026
10,10_20080202_6026_60547_32826,6026,60547,32826
10,10_20080202_32826_6026_31749,32826,6026,31749
10,10_20080202_31749_32826_86497,31749,32826,86497
10,10_20080202_86497_31749_130739,86497,31749,130739
10,10_20080202_130739_86497_113479,130739,86497,113479
10,10_20080202_113479_130739_31750,113479,130739,31750
10,10_20080202_31750_113479_31775,31750,113479,31775
10,10_20080202_31775_31750_9918,31775,31750,9918
10,10_20080202_9918_31775_86544,9918,31775,86544
10,10_20080202_86544_9918_95413,86544,9918,95413
10,10_20080202_95413_86544_263065,95413,86544,263065
10,10_20080202_263065_95413_187730,263065,95413,187730
10,10_20080202_187730_263065_331473,187730,263065,331473
10,10_20080202_331473_187730_85533,331473,187730,85533
10,10_20080202_85533_331473_85371,85533,331473,85371
10,10_20080202_85371_85533_85370,85371,85533,85370
10,10_20080202_85370_85371_31709,85370,85371,31709
10,10_20080202_31709_85370_31710,31709,85370,31710
10,10_20080202_31710_31709_32831,31710,31709,32831
10,10_20080202_32831_31710_85362,32831,31710,85362
10,10_20080202_85362_32831_11458,85362,32831,11458
10,10_20080202_11458_85362_62530,11458,85362,62530
10,10_20080202_62530_11458_62529,62530,11458,62529
10,10_20080202_62529_62530_62481,62529,62530,62481
10,10_20080202_62481_62529_131150,62481,62529,131150
10,10_20080202_131150_62481_92440,131150,62481,92440
10,10_20080202_92440_131150_21703,92440,131150,21703
10,10_20080202_21703_92440_21700,21703,92440,21700
10,10_20080202_21700_21703_129110,21700,21703,129110
10,10_20080202_129110_21700_129113,129110,21700,129113
10,10_20080202_129113_129110_16775,129113,129110,16775
10,10_20080202_16775_129113_86975,16775,129113,86975
10,10_20080202_86975_16775_86978,86975,16775,86978
10,10_20080202_86978_86975_87002,86978,86975,87002
10,10_20080202_87002_86978_124443,87002,86978,124443
10,10_20080202_124443_87002_125034,124443,87002,125034
10,10_20080202_125034_124443_60663,125034,124443,60663
10,10_20080202_60663_125034_45132,60663,125034,45132
10,10_20080202_45132_60663_45133,45132,60663,45133
10,10_20080202_45133_45132_900,45133,45132,900
10,10_20080202_900_45133_910,900,45133,910
10,10_20080202_910_900_911,910,900,911
10,10_20080202_911_910_49369,911,910,49369
10,10_20080202_49369_911_889,49369,911,889
10,10_20080202_889_49369_187704,889,49369,187704
10,10_20080202_187704_889_888,187704,889,888
10,10_20080202_888_187704_887,888,187704,887
10,10_20080202_887_888_12241,887,888,12241
10,10_20080202_12241_887_877,12241,887,877
10,10_20080202_877_12241_20952,877,12241,20952
10,10_20080202_20952_877_20956,20952,877,20956
10,10_20080202_20956_20952_50551,20956,20952,50551
10,10_20080202_50551_20956_50488,50551,20956,50488
10,10_20080202_50488_50551_20973,50488,50551,20973
10,10_20080202_20973_50488_163715,20973,50488,163715
10,10_20080202_163715_20973_163716,163715,20973,163716
10,10_20080202_163716_163715_87728,163716,163715,87728
10,10_20080202_87728_163716_87734,87728,163716,87734
10,10_20080202_87734_87728_124975,87734,87728,124975
10,10_20080202_124975_87734_87744,124975,87734,87744
10,10_20080202_87744_124975_87745,87744,124975,87745
10,10_20080202_87745_87744_87746,87745,87744,87746
10,10_20080202_87746_87745_81843,87746,87745,81843
10,10_20080202_81843_87746_125136,81843,87746,125136
10,10_20080202_125136_81843_76691,125136,81843,76691
10,10_20080202_76691_125136_48167,76691,125136,48167
10,10_20080202_48167_76691_81274,48167,76691,81274
10,10_20080202_81274_48167_48170,81274,48167,48170
10,10_20080202_48170_81274_48171,48170,81274,48171
10,10_20080202_48171_48170_81273,48171,48170,81273
10,10_20080202_81273_48171_48172,81273,48171,48172
10,10_20080202_48172_81273_124628,48172,81273,124628
10,10_20080202_124628_48172_124629,124628,48172,124629
10,10_20080202_124629_124628_124630,124629,124628,124630
10,10_20080202_124630_124629_47373,124630,124629,47373
10,10_20080202_47373_124630_47375,47373,124630,47375
10,10_20080202_47375_47373_47262,47375,47373,47262
10,10_20080202_47262_47375_47381,47262,47375,47381
10,10_20080202_47381_47262_47382,47381,47262,47382
10,10_20080202_47382_47381_0,47382,47381,0
10,10_20080203_317442_0_317438,317442,0,317438
10,10_20080203_317438_317442_317700,317438,317442,317700
10,10_20080203_317700_317438_47419,317700,317438,47419
10,10_20080203_47419_317700_47420,47419,317700,47420
10,10_20080203_47420_47419_317700,47420,47419,317700
10,10_20080203_317700_47420_47269,317700,47420,47269
10,10_20080203_47269_317700_47274,47269,317700,47274
10,10_20080203_47274_47269_81339,47274,47269,81339
10,10_20080203_81339_47274_2902,81339,47274,2902
10,10_20080203_2902_81339_2906,2902,81339,2906
10,10_20080203_2906_2902_129133,2906,2902,129133
10,10_20080203_129133_2906_13002,129133,2906,13002
10,10_20080203_13002_129133_2954,13002,129133,2954
10,10_20080203_2954_13002_13006,2954,13002,13006
10,10_20080203_13006_2954_2949,13006,2954,2949
10,10_20080203_2949_13006_95759,2949,13006,95759
10,10_20080203_95759_2949_2942,95759,2949,2942
10,10_20080203_2942_95759_248921,2942,95759,248921
10,10_20080203_248921_2942_1580,248921,2942,1580
10,10_20080203_1580_248921_124,1580,248921,124
10,10_20080203_124_1580_153,124,1580,153
10,10_20080203_153_124_48881,153,124,48881
10,10_20080203_48881_153_13206,48881,153,13206
10,10_20080203_13206_48881_95724,13206,48881,95724
10,10_20080203_95724_13206_10915,95724,13206,10915
10,10_20080203_10915_95724_10913,10915,95724,10913
10,10_20080203_10913_10915_59477,10913,10915,59477
10,10_20080203_59477_10913_158243,59477,10913,158243
10,10_20080203_158243_59477_59535,158243,59477,59535
10,10_20080203_59535_158243_74562,59535,158243,74562
10,10_20080203_74562_59535_74563,74562,59535,74563
10,10_20080203_74563_74562_51421,74563,74562,51421
10,10_20080203_51421_74563_74602,51421,74563,74602
10,10_20080203_74602_51421_767,74602,51421,767
10,10_20080203_767_74602_74552,767,74602,74552
10,10_20080203_74552_767_74558,74552,767,74558
10,10_20080203_74558_74552_763,74558,74552,763
10,10_20080203_763_74558_95883,763,74558,95883
10,10_20080203_95883_763_95884,95883,763,95884
10,10_20080203_95884_95883_95874,95884,95883,95874
10,10_20080203_95874_95884_74537,95874,95884,74537
10,10_20080203_74537_95874_108471,74537,95874,108471
10,10_20080203_108471_74537_74606,108471,74537,74606
10,10_20080203_74606_108471_108456,74606,108471,108456
10,10_20080203_108456_74606_20662,108456,74606,20662
10,10_20080203_20662_108456_96263,20662,108456,96263
10,10_20080203_96263_20662_96272,96263,20662,96272
10,10_20080203_96272_96263_96272,96272,96263,96272
10,10_20080203_96272_96272_96267,96272,96272,96267
10,10_20080203_96267_96272_108458,96267,96272,108458
10,10_20080203_108458_96267_108458,108458,96267,108458
10,10_20080203_108458_108458_98753,108458,108458,98753
10,10_20080203_98753_108458_73448,98753,108458,73448
10,10_20080203_73448_98753_87320,73448,98753,87320
10,10_20080203_87320_73448_119997,87320,73448,119997
10,10_20080203_119997_87320_73432,119997,87320,73432
10,10_20080203_73432_119997_73429,73432,119997,73429
10,10_20080203_73429_73432_77248,73429,73432,77248
10,10_20080203_77248_73429_77672,77248,73429,77672
10,10_20080203_77672_77248_64947,77672,77248,64947
10,10_20080203_64947_77672_77343,64947,77672,77343
10,10_20080203_77343_64947_77703,77343,64947,77703
10,10_20080203_77703_77343_800,77703,77343,800
10,10_20080203_800_77703_84479,800,77703,84479
10,10_20080203_84479_800_114376,84479,800,114376
10,10_20080203_114376_84479_84335,114376,84479,84335
10,10_20080203_84335_114376_7863,84335,114376,7863
10,10_20080203_7863_84335_11245,7863,84335,11245
10,10_20080203_11245_7863_11246,11245,7863,11246
10,10_20080203_11246_11245_11247,11246,11245,11247
10,10_20080203_11247_11246_95821,11247,11246,95821
10,10_20080203_95821_11247_770,95821,11247,770
10,10_20080203_770_95821_98746,770,95821,98746
10,10_20080203_98746_770_87335,98746,770,87335
10,10_20080203_87335_98746_73547,87335,98746,73547
10,10_20080203_73547_87335_84515,73547,87335,84515
10,10_20080203_84515_73547_190653,84515,73547,190653
10,10_20080203_190653_84515_86795,190653,84515,86795
10,10_20080203_86795_190653_81528,86795,190653,81528
10,10_20080203_81528_86795_188865,81528,86795,188865
10,10_20080203_188865_81528_1543,188865,81528,1543
10,10_20080203_1543_188865_1544,1543,188865,1544
10,10_20080203_1544_1543_158028,1544,1543,158028
10,10_20080203_158028_1544_88306,158028,1544,88306
10,10_20080203_88306_158028_37430,88306,158028,37430
10,10_20080203_37430_88306_1256,37430,88306,1256
10,10_20080203_1256_37430_1479,1256,37430,1479
10,10_20080203_1479_1256_80630,1479,1256,80630
10,10_20080203_80630_1479_439,80630,1479,439
10,10_20080203_439_80630_22223,439,80630,22223
10,10_20080203_22223_439_22224,22223,439,22224
10,10_20080203_22224_22223_22227,22224,22223,22227
10,10_20080203_22227_22224_433,22227,22224,433
10,10_20080203_433_22227_84563,433,22227,84563
10,10_20080203_84563_433_74543,84563,433,74543
10,10_20080203_74543_84563_74644,74543,84563,74644
10,10_20080203_74644_74543_59488,74644,74543,59488
10,10_20080203_59488_74644_75602,59488,74644,75602
10,10_20080203_75602_59488_74988,75602,59488,74988
10,10_20080203_74988_75602_74984,74988,75602,74984
10,10_20080203_74984_74988_100480,74984,74988,100480
10,10_20080203_100480_74984_75060,100480,74984,75060
10,10_20080203_75060_100480_737,75060,100480,737
10,10_20080203_737_75060_9614,737,75060,9614
10,10_20080203_9614_737_9579,9614,737,9579
10,10_20080203_9579_9614_58376,9579,9614,58376
10,10_20080203_58376_9579_58428,58376,9579,58428
10,10_20080203_58428_58376_58431,58428,58376,58431
10,10_20080203_58431_58428_24854,58431,58428,24854
10,10_20080203_24854_58431_58436,24854,58431,58436
10,10_20080203_58436_24854_90977,58436,24854,90977
10,10_20080203_90977_58436_90978,90977,58436,90978
10,10_20080203_90978_90977_90988,90978,90977,90988
10,10_20080203_90988_90978_56811,90988,90978,56811
10,10_20080203_56811_90988_91147,56811,90988,91147
10,10_20080203_91147_56811_56781,91147,56811,56781
10,10_20080203_56781_91147_171052,56781,91147,171052
10,10_20080203_171052_56781_150875,171052,56781,150875
10,10_20080203_150875_171052_91191,150875,171052,91191
10,10_20080203_91191_150875_61540,91191,150875,61540
10,10_20080203_61540_91191_168737,61540,91191,168737
10,10_20080203_168737_61540_168803,168737,61540,168803
10,10_20080203_168803_168737_168571,168803,168737,168571
10,10_20080203_168571_168803_168567,168571,168803,168567
10,10_20080203_168567_168571_168823,168567,168571,168823
10,10_20080203_168823_168567_168826,168823,168567,168826
10,10_20080203_168826_168823_168556,168826,168823,168556
10,10_20080203_168556_168826_168557,168556,168826,168557
10,10_20080203_168557_168556_168825,168557,168556,168825
10,10_20080203_168825_168557_266516,168825,168557,266516
10,10_20080203_266516_168825_44821,266516,168825,44821
10,10_20080203_44821_266516_61464,44821,266516,61464
10,10_20080203_61464_44821_91371,61464,44821,91371
10,10_20080203_91371_61464_91342,91371,61464,91342
10,10_20080203_91342_91371_184538,91342,91371,184538
10,10_20080203_184538_91342_16087,184538,91342,16087
10,10_20080203_16087_184538_16086,16087,184538,16086
10,10_20080203_16086_16087_292411,16086,16087,292411
10,10_20080203_292411_16086_184537,292411,16086,184537
10,10_20080203_184537_292411_184538,184537,292411,184538
10,10_20080203_184538_184537_184541,184538,184537,184541
10,10_20080203_184541_184538_184542,184541,184538,184542
10,10_20080203_184542_184541_44948,184542,184541,44948
10,10_20080203_44948_184542_91293,44948,184542,91293
10,10_20080203_91293_44948_184550,91293,44948,184550
10,10_20080203_184550_91293_91207,184550,91293,91207
10,10_20080203_91207_184550_184657,91207,184550,184657
10,10_20080203_184657_91207_61548,184657,91207,61548
10,10_20080203_61548_184657_61545,61548,184657,61545
10,10_20080203_61545_61548_61491,61545,61548,61491
10,10_20080203_61491_61545_6811,61491,61545,6811
10,10_20080203_6811_61491_6810,6811,61491,6810
10,10_20080203_6810_6811_56764,6810,6811,56764
10,10_20080203_56764_6810_56765,56764,6810,56765
10,10_20080203_56765_56764_56773,56765,56764,56773
10,10_20080203_56773_56765_150640,56773,56765,150640
10,10_20080203_150640_56773_56777,150640,56773,56777
10,10_20080203_56777_150640_16274,56777,150640,16274
10,10_20080203_16274_56777_16286,16274,56777,16286
10,10_20080203_16286_16274_16287,16286,16274,16287
10,10_20080203_16287_16286_169756,16287,16286,169756
10,10_20080203_169756_16287_58724,169756,16287,58724
10,10_20080203_58724_169756_16284,58724,169756,16284
10,10_20080203_16284_58724_58665,16284,58724,58665
10,10_20080203_58665_16284_58727,58665,16284,58727
10,10_20080203_58727_58665_56795,58727,58665,56795
10,10_20080203_56795_58727_56796,56795,58727,56796
10,10_20080203_56796_56795_24797,56796,56795,24797
10,10_20080203_24797_56796_61421,24797,56796,61421
10,10_20080203_61421_24797_91045,61421,24797,91045
10,10_20080203_91045_61421_147782,91045,61421,147782
10,10_20080203_147782_91045_90834,147782,91045,90834
10,10_20080203_90834_147782_147796,90834,147782,147796
10,10_20080203_147796_90834_116233,147796,90834,116233
10,10_20080203_116233_147796_116234,116233,147796,116234
10,10_20080203_116234_116233_50976,116234,116233,50976
10,10_20080203_50976_116234_82613,50976,116234,82613
10,10_20080203_82613_50976_82587,82613,50976,82587
10,10_20080203_82587_82613_45123,82587,82613,45123
10,10_20080203_45123_82587_45114,45123,82587,45114
10,10_20080203_45114_45123_75020,45114,45123,75020
10,10_20080203_75020_45114_185111,75020,45114,185111
10,10_20080203_185111_75020_85186,185111,75020,85186
10,10_20080203_85186_185111_158247,85186,185111,158247
10,10_20080203_158247_85186_114428,158247,85186,114428
10,10_20080203_114428_158247_158247,114428,158247,158247
10,10_20080203_158247_114428_59558,158247,114428,59558
10,10_20080203_59558_158247_114441,59558,158247,114441
10,10_20080203_114441_59558_51446,114441,59558,51446
10,10_20080203_51446_114441_114442,51446,114441,114442
10,10_20080203_114442_51446_75602,114442,51446,75602
10,10_20080203_75602_114442_59476,75602,114442,59476
10,10_20080203_59476_75602_74562,59476,75602,74562
10,10_20080203_74562_59476_51266,74562,59476,51266
10,10_20080203_51266_74562_767,51266,74562,767
10,10_20080203_767_51266_74639,767,51266,74639
10,10_20080203_74639_767_108261,74639,767,108261
10,10_20080203_108261_74639_108284,108261,74639,108284
10,10_20080203_108284_108261_108281,108284,108261,108281
10,10_20080203_108281_108284_84604,108281,108284,84604
10,10_20080203_84604_108281_436,84604,108281,436
10,10_20080203_436_84604_77479,436,84604,77479
10,10_20080203_77479_436_108305,77479,436,108305
10,10_20080203_108305_77479_108334,108305,77479,108334
10,10_20080203_108334_108305_108295,108334,108305,108295
10,10_20080203_108295_108334_12554,108295,108334,12554
10,10_20080203_12554_108295_86796,12554,108295,86796
10,10_20080203_86796_12554_1542,86796,12554,1542
10,10_20080203_1542_86796_66030,1542,86796,66030
10,10_20080203_66030_1542_146496,66030,1542,146496
10,10_20080203_146496_66030_182185,146496,66030,182185
10,10_20080203_182185_146496_50830,182185,146496,50830
10,10_20080203_50830_182185_86896,50830,182185,86896
10,10_20080203_86896_50830_22254,86896,50830,22254
10,10_20080203_22254_86896_98779,22254,86896,98779
10,10_20080203_98779_22254_125211,98779,22254,125211
10,10_20080203_125211_98779_94892,125211,98779,94892
10,10_20080203_94892_125211_98781,94892,125211,98781
10,10_20080203_98781_94892_98801,98781,94892,98801
10,10_20080203_98801_98781_145915,98801,98781,145915
10,10_20080203_145915_98801_461,145915,98801,461
10,10_20080203_461_145915_462,461,145915,462
10,10_20080203_462_461_52323,462,461,52323
10,10_20080203_52323_462_52322,52323,462,52322
10,10_20080203_52322_52323_1262,52322,52323,1262
10,10_20080203_1262_52322_1261,1262,52322,1261
10,10_20080203_1261_1262_21859,1261,1262,21859
10,10_20080203_21859_1261_1260,21859,1261,1260
10,10_20080203_1260_21859_94957,1260,21859,94957
10,10_20080203_94957_1260_52697,94957,1260,52697
10,10_20080203_52697_94957_94836,52697,94957,94836
10,10_20080203_94836_52697_21860,94836,52697,21860
10,10_20080203_21860_94836_86172,21860,94836,86172
10,10_20080203_86172_21860_86169,86172,21860,86169
10,10_20080203_86169_86172_86163,86169,86172,86163
