10,20080203_700_1256,1256,17318,1477
10,20080203_700_1477,1477,1256,48664
10,20080203_700_48664,48664,1477,1479
10,20080203_700_1479,1479,48664,37465
10,20080203_700_37465,37465,1479,37400
10,20080203_700_37400,37400,37465,80630
10,20080203_700_80630,80630,37400,80631
10,20080203_700_80631,80631,80630,48779
10,20080203_700_48779,48779,80631,48780
10,20080203_700_48780,48780,48779,22222
10,20080203_700_22222,22222,48780,17305
10,20080203_700_17305,17305,22222,37435
10,20080203_700_37435,37435,17305,37485
10,20080203_700_37485,37485,37435,9477
10,20080203_700_9477,9477,37485,37439
10,20080203_700_37439,37439,9477,86786
10,20080203_700_86786,86786,37439,86795
10,20080203_700_86795,86795,86786,81807
10,20080203_700_81807,81807,86795,81454
10,20080203_700_81454,81454,81807,86896
10,20080203_700_86896,86896,81454,86897
10,20080203_700_86897,86897,86896,137265
10,20080203_700_137265,137265,86897,17771
10,20080203_700_17771,17771,137265,11415
10,20080203_700_11415,11415,17771,137262
10,20080203_700_137262,137262,11415,125213
10,20080203_700_125213,125213,137262,94892
10,20080203_700_94892,94892,125213,463
10,20080203_700_463,463,94892,462
10,20080203_700_462,462,463,52424
10,20080203_700_52424,52424,462,52543
10,20080203_700_52543,52543,52424,52548
10,20080203_700_52548,52548,52543,94895
10,20080203_700_94895,94895,52548,94896
10,20080203_700_94896,94896,94895,98808
10,20080203_700_98808,98808,94896,147827
10,20080203_700_147827,147827,98808,13773
10,20080203_700_13773,13773,147827,94860
10,20080203_700_94860,94860,13773,22229
10,20080203_700_22229,22229,94860,17772
10,20080203_700_17772,17772,22229,13826
10,20080203_700_13826,13826,17772,17940
10,20080203_700_17940,17940,13826,129316
10,20080203_700_129316,129316,17940,129323
10,20080203_700_129323,129323,129316,13819
10,20080203_700_13819,13819,129323,85721
10,20080203_700_85721,85721,13819,18047
10,20080203_700_18047,18047,85721,18040
10,20080203_700_18040,18040,18047,18039
10,20080203_700_18039,18039,18040,13849
10,20080203_700_13849,13849,18039,85743
10,20080203_700_85743,85743,13849,17791
10,20080203_700_17791,17791,85743,17789
10,20080203_700_17789,17789,17791,36101
10,20080203_700_36101,36101,17789,36101
10,20080203_700_36101,36101,36101,17790
10,20080203_700_17790,17790,36101,17791
10,20080203_700_17791,17791,17790,18039
10,20080203_700_18039,18039,17791,13849
10,20080203_700_13849,13849,18039,85747
10,20080203_700_85747,85747,13849,163787
10,20080203_700_163787,163787,85747,18035
10,20080203_700_18035,18035,163787,163628
10,20080203_700_163628,163628,18035,48690
10,20080203_700_48690,48690,163628,163783
10,20080203_700_163783,163783,48690,163782
10,20080203_700_163782,163782,163783,48463
10,20080203_700_48463,48463,163782,1259
10,20080203_700_1259,1259,48463,1258
10,20080203_700_1258,1258,1259,1256
10,20080203_700_1256,1256,1258,22220
10,20080203_700_22220,22220,1256,99550
10,20080203_700_99550,99550,22220,110578
10,20080203_700_110578,110578,99550,162512
10,20080203_700_162512,162512,110578,99485
10,20080203_700_99485,99485,162512,94958
10,20080203_700_94958,94958,99485,94957
10,20080203_700_94957,94957,94958,112254
10,20080203_700_112254,112254,94957,94957
10,20080203_700_94957,94957,112254,99523
10,20080203_700_99523,99523,94957,1260
10,20080203_700_1260,1260,99523,21859
10,20080203_700_21859,21859,1260,52697
10,20080203_700_52697,52697,21859,94837
10,20080203_700_94837,94837,52697,86173
10,20080203_700_86173,86173,94837,52355
10,20080203_700_52355,52355,86173,86169
10,20080203_700_86169,86169,52355,86168
